country,name,address,sector,lat,lng
TW,Wei Lee Knitting MFG. Co Ltd,"NO. 100, Hengche Road,, Pei Miao Li,, MiaoLi City,, 36045, Taiwan",Apparel,24.5725742,120.8191939
TH,"Universal Apparel (Thailand) Co., Ltd.","110 Moo 13,  Mitraphab Rd Bantrad,, Udon Thani, Udonthani, 41150, Udon Thani",Apparel,17.3646969,102.8158924
TW,Yichane Co. Ltd.,"178, SEC. 2, Cheng-Si St. Tainan 70956, Taiwan, Tainan, 70956, Taiwan",Apparel,23.057296,120.096771
TH,"Molten (Thailand) Co., Ltd.","666 Moo 11, Sukhaphibarn 8 rd, Nongkham, Sriracha,, Sriracha, 20230, Chon Buri",Apparel,13.0799039,101.0163228
TH,"NB Apparel Co., Ltd.","183 Moo 8, Udonthani-Meunglei rd., Meung, Nongbualamphu, Nong Bua Lam Phu, 39000, Nong Bua Lamphu",Apparel,17.1970957,102.3154514
TH,"Thai Daizo Aerosol Co., Ltd. (TDP)","700/413 Moo1, Tambol Bankao, Amphur Panthong, 20160, Chon Buri",Apparel,13.4585942,101.0460322
GB,VIDHANI BROS LTD,"TERITEX FACTORY, BOUGHTON, NG22 9ZD, NOTTS",Apparel,53.2030263,-0.9774004
US,Dynamax Inc.,"1300 Smith Road, STE 104, Austin, 78721, Texas",Apparel,30.25617,-97.68009699999999
US,JSP Intl. (Pednar),"4335 County Farm Road, Jackson, MI, Michigan, 48854, Michigan",Apparel,42.273089,-84.4800966
VN,"All Wells International Co., Ltd","Street No. 81, Toc Tien Commune, Tan Thanh District, Vung Tau, 79000, Ba Ria-Vung Tau",Apparel,10.6032018,107.113007
VN,Branch of Binh Thuan – Nha Be Garment JSC – Tuy Phong Garment ,"Industrial zone of North of Tuy Phong,, Lac Tri Village, Phu Lac Commune, Binh Thuan, 800000, Binh Thuan",Apparel,11.2671654,108.7007007
VN,"Eins Vina Co., Ltd","7A Thong Nhat Road, Song Than Industrial Zone II, Di An District, Ho Chi Minh City, 84650, Binh Duong",Apparel,10.8970005,106.7463989
VN,"Force Sports Tech Trading & Manufacturing Co., Ltd","Lot B1, Road 6, Long Hau -Hoa Binh Industrial Park, Nhi Thanh Ward, Thu Thua District, Long An , 85000, Long An",Apparel,10.6310514,106.7057733
VN,"GREAT GLOBAL INTERNATIONAL CO., LTD.","C3, 6, GIAN KHAU INDUSTRIAL PARK, GIA TAN COMMUNE, GIA VIEN DIST, GIA VIEN DISTRICT, NINH BINH, 40000, Ninh Binh",Apparel,20.3255974,105.9259271
VN,"Himaru Vietnam Co., Ltd.","Street No 8, Thong Nhat Avenue,, Song Than II Industrial Park, Di An Town, Binh Duong Province, Di An Town, N/A, Binh Duong",Apparel,10.8947296,106.752693
VN,Seyang Vietnam Corporation,"PLOT NO.54-IN SMALL SCALE INDUSTRY COMPLEX,, TRADE VILLAGE, NHAT TAN COMMUNE, Kimbang District, 700635492, Ha Nam",Apparel,20.6126121,105.8906859
VN,Hung Kiu (Vietnam) garment Mfg. Ltd. ,"Road N7, Phu Chanh Industrial Zone 1, Phu Chanh Commune, Tan Uyen Town, Binh Duong Province., Binh Duong, Binh Duong",Apparel,11.0727295,106.7039046
VN,"Kanaan Saigon Co., Ltd (2nd Plant)","Binh Ta 1 Hamlet, Duc Hoa Ha Village, Duc Hoa Town, 850000, Long An",Apparel,10.7905354,106.4759262
VN,"Langham Garment Co.,Ltd","Lot 24 and Lot 21 Road No 6, Trang Bang Industrial Zone, Km 32,, An Tinh ward, Trang Bang District, 840000, Tay Ninh",Apparel,11.0244271,106.3887208
VN,"NYG ( Vietnam) Co.,Ltd","Lot C Long Khanh Industrial Zone – Binh Loc commune, Long Khanh town, 810000, Dong Nai",Apparel,10.9420271,107.2296757
VN,"ORIENTAL GARMENT AN GIANG CO.,LTD","Plot L Binh Hoa Industrial Zone,, Binh Ho  Commune, An Giang Province, Chau Thanh District, 880000, An Giang ",Apparel,10.385899,105.4351466
VN,"Shinwon Ebenezer Hanoi Co., Ltd - Building A","Ad Urban Group Nguyen Gon, Cai Dan Ward, Song Cong City, 250000, Thai Nguyen",Apparel,21.4613691,105.8613233
VN,"Unipax Co.,  Ltd","Plot 101/2 +101/4 road 3, Long Binh IP (Amata), Bien Hoa, Dong Nai, Viet Nam, Long Binh Ward, N/A, Bien Hoa City, 810000, Dong Nai",Apparel,10.9521956,106.8774719
VN,Vinh phuc textile company LTD,"Tien phong _ Me Linh _ Hanoi_ Vietnam, Hanoi, 14017, Thu Do Ha Noi",Apparel,21.1500522,105.7527221
